"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","lifeStage","dynamicProperties","vitality","projectId","occurrenceRemarks","informationWithheld","identificationRemarks","individualCount","higherGeography","institutionKey","collectionKey","preparations","institutionID","verbatimSRS","verbatimCoordinateSystem","higherClassification","collectionID","waterBody","samplingProtocol","habitat","locationRemarks","organismName","locality","verbatimDepth","elevation","typeStatus","nomenclaturalStatus","combinationAuthors","municipality","verbatimScientificName","namePublishedIn","http...unknown.org.verbatimLabel","combinationYear","canonicalName","county","sex","networkKeys","eventID","acceptedNameUsage","fieldNumber","language","type","previousIdentifications","locationID","ownerInstitutionCode","acceptedNameUsageID","identificationQualifier","eventRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","georeferencedBy","programmeAcronym","organismQuantity","organismQuantityType","vernacularName","gadm","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","taxonConceptID","georeferencedDate","georeferenceVerificationStatus","georeferenceSources","associatedSequences","distanceFromCentroidInMeters","verbatimElevation","depth","depthAccuracy","basionymAuthors","basionymYear","establishmentMeans","recordNumber","nomenclaturalCode","bibliographicCitation","accessRights","georeferenceProtocol","locationAccordingTo","coordinatePrecision","elevationAccuracy","disposition","sampleSizeUnit","sampleSizeValue","datasetID","samplingEffort","verbatimTaxonRank","georeferenceRemarks","footprintWKT","organismID","identificationReferences","behavior","associatedReferences","typifiedName","infraspecificEpithet","materialEntityID","parentNameUsage","associatedOccurrences","higherGeographyID","http...unknown.org.habitat","http...unknown.org.recordId","fieldNotes","subfamily","taxonRemarks","footprintSRS","verbatimIdentification","originalNameUsage","featurecla","name","areas","Species"
"864532646","Enteromius stigmatopygus (Boulenger, 1903)",1.4,30.466667,"cdround,gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:33:57.022+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9326520,1,44,1153,7336,2363128,9326520,9326520,"Enteromius stigmatopygus (Boulenger, 1903)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius stigmatopygus","Enteromius","stigmatopygus","SPECIES","ACCEPTED","LC","1960-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:33:57.022+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 77025.0220","none","none",FALSE,NA,"Lambert J.","Lambert J.","WGS84","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"FishBase:Occurrence:P 77025.0220",NA,NA,"864532646",NA,"Occurrence","FishBase:Occurrence:P 77025.0220",NA,"P 77025.0220","FishBase",NA,NA,NA,"Enteromius stigmatopygus (Boulenger, 1903)",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"riv. Ndrige, terr. de Bunia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Albert",5404605008.37131,"Enteromius stigmatopygus"
"864530197","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:33:56.212+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:33:56.212+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79031.1058","none","none",FALSE,NA,"Exp. Murakoze","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 79031.1058",NA,NA,"864530197",NA,"Occurrence","FishBase:Occurrence:P 79031.1058",NA,"P 79031.1058","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gissenyi, monding rivier Sebeya, lac Kivu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864530186","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.116+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.116+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79031.117379031.1203","none","none",FALSE,NA,"Exp. Murakoze","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 79031.117379031.1203",NA,NA,"864530186",NA,"Occurrence","FishBase:Occurrence:P 79031.117379031.1203",NA,"P 79031.117379031.1203","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gissenyi, monding rivier Sebeya, lac Kivu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864530148","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.114+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.114+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79031.125879031.1261","none","none",FALSE,NA,"Exp. Murakoze","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 79031.125879031.1261",NA,NA,"864530148",NA,"Occurrence","FishBase:Occurrence:P 79031.125879031.1261",NA,"P 79031.125879031.1261","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gissenyi, strand, Kivu meer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864530144","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.116+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.116+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79031.126379031.1281","none","none",FALSE,NA,"Exp. Murakoze","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 79031.126379031.1281",NA,NA,"864530144",NA,"Occurrence","FishBase:Occurrence:P 79031.126379031.1281",NA,"P 79031.126379031.1281","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gissenyi, monding rivier Sebeya, lac Kivu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864530184","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.129+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.129+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79031.128279031.1283","none","none",FALSE,NA,"Exp. Murakoze","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 79031.128279031.1283",NA,NA,"864530184",NA,"Occurrence","FishBase:Occurrence:P 79031.128279031.1283",NA,"P 79031.128279031.1283","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gissenyi, monding rivier Sebeya, lac Kivu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864529639","Enteromius arcislongae (Keilhack, 1908)",-12.383333,34.7,"cdround,gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.134+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9293942,1,44,1153,7336,2363128,9293942,9293942,"Enteromius arcislongae (Keilhack, 1908)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius arcislongae","Enteromius","arcislongae","SPECIES","ACCEPTED","LC","1992-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.134+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 79040.041879040.0419","none","none",FALSE,NA,"Brichard P.","De Vos L.","WGS84","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"FishBase:Occurrence:P 79040.041879040.0419",NA,NA,"864529639",NA,"Occurrence","FishBase:Occurrence:P 79040.041879040.0419",NA,"P 79040.041879040.0419","FishBase",NA,NA,NA,"Enteromius arcislongae (Keilhack, 1908)",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"4 km nord de la baie de Nego, lac Nyassa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Malawi",28951795749.1886,"Enteromius arcislongae"
"864528466","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.180+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1981-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.180+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 80049.242180049.2429","none","none",FALSE,NA,"Exp. Murakoze 3","Coenen E.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 80049.242180049.2429",NA,NA,"864528466",NA,"Occurrence","FishBase:Occurrence:P 80049.242180049.2429",NA,"P 80049.242180049.2429","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gisenyi, voor visserij F.A.O., Kivu meer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864528546","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.091+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1981-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.091+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 80049.378480049.3795","none","none",FALSE,NA,"Exp. Murakoze 3","Coenen E.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 80049.378480049.3795",NA,NA,"864528546",NA,"Occurrence","FishBase:Occurrence:P 80049.378480049.3795",NA,"P 80049.378480049.3795","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gisenyi, 0-12 km van Gisenyi, Kivu meer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864528498","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:34:02.101+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1981-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:34:02.101+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 80049.379680049.4174","none","none",FALSE,NA,"Exp. Murakoze 3","Coenen E.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 80049.379680049.4174",NA,NA,"864528498",NA,"Occurrence","FishBase:Occurrence:P 80049.379680049.4174",NA,"P 80049.379680049.4174","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,379,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gisenyi, 0-10 km van Gisenyi, Kivu meer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
"864527744","Enteromius kerstenii (Peters, 1868)",-1.7,29.25,"gass84,mdativ,rdativ,osiic,inmano","197908d0-5565-11d8-b290-b8a03c50a862","192a9ab0-5565-11d8-b290-b8a03c50a862","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2025-01-18T03:08:27.896+00:00","2025-02-01T00:33:56.402+00:00",268,"PRESERVED_SPECIMEN","PRESENT",9461154,1,44,1153,7336,2363128,9461154,9461154,"Enteromius kerstenii (Peters, 1868)","Animalia","Chordata","Cypriniformes","Cyprinidae","Enteromius","Enteromius kerstenii","Enteromius","kerstenii","SPECIES","ACCEPTED","LC","1982-01-01T00:00:00",NA,"AFRICA",NA,NA,NA,NA,NA,NA,NA,NA,"2025-02-01T00:33:56.402+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FishBase:Occurrence:P 81055.0089","none","none",FALSE,NA,"Exp. Murakoze 4","Thys van den Audenaerde D.","WGS84","RW","none","none","AFRICA","Rwanda","EUROPE",NA,"FishBase:Occurrence:P 81055.0089",NA,NA,"864527744",NA,"Occurrence","FishBase:Occurrence:P 81055.0089",NA,"P 81055.0089","FishBase",NA,NA,NA,"Enteromius kerstenii (Peters, 1868)",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"alc",NA,NA,NA,"Animalia, Chordata, Actinopterygii, Cypriniformes, Cyprinidae",NA,NA,NA,NA,NA,NA,"Gisenyi, rotskust Bel Air, Kivu meer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake","Lake Kivu",2415288353.60194,"Enteromius kerstenii"
