name,TRI,mean_elev,median_elev,min_elev,max_elev,Nearest_Dist,nearest_occ,richness,presence,area,mean_csi,sd_csi,lineage,dispersal,n_habitat,archipelago
Great Goat Island,16.2545655,21.37077535,9,-124,100,41089.51013,41089.51013,0,0,5341955.49,0.156546988,0.002999876,anolis,moderate,37,carib
Great Guana Cay,5.937660806,5.475499093,5,-4,18,6877.295056,126086.3441,0,0,5512094.072,0.16614221,0,anolis,moderate,37,carib
Great Guana Cay.1,8.983916626,10.95154723,10,-23,37,14336.82437,71384.6995,0,0,12623811.37,0.140915804,0.001156014,anolis,moderate,37,carib
Great Inagua,2.558214023,5.261889805,5,-52,47,58867.56916,0,1,1,1532737285,0.173397847,0.007946515,anolis,moderate,37,carib
Great Sale Cay,2.709802149,1.376417234,1,-11,8,17421.50022,44769.74129,0,0,6625151.037,0.19004308,0.005512014,anolis,moderate,37,carib
Great Stirrup Cay,12.41582245,8.60251046,8,-29,20,10105.24261,101747.3146,0,0,1216595.585,0.13506487,0.005555608,anolis,moderate,37,carib
Great Thatch,66.13259308,57.53694581,45,1,174,5313.10469,5313.10469,0,0,1078500.702,0.144412197,0.004176426,anolis,moderate,37,carib
Green Cay,6.433462942,7.375,7,-6,24,47534.94225,73475.59964,0,0,2331489.247,0,0,anolis,moderate,37,carib
Green Turtle Cay,6.636341619,4.492903226,5,-24,17,7450.762282,107372.3021,0,0,3868600.475,0.175829757,0.004643367,anolis,moderate,37,carib
Grenada,41.51912288,210.1068008,163,-1416,815,23737.7611,0,2,1,314966480.5,0.14356314,0.005059517,anolis,moderate,37,carib
Guadeloupe,27.31520693,187.5915404,60,-259,1454,13432.69055,86746.24064,0,0,1448413088,0.149762074,0.008819516,anolis,moderate,37,carib
Guana,60.83179203,75.87295826,61,2,225,3897.91053,8354.958644,0,0,2940265.921,0.149438009,0,anolis,moderate,37,carib
Halls Pond Cay,7.2735533,8.664921466,9,-19,17,5328.057398,84352.44594,0,0,1955595.208,0.129237503,0.005500037,anolis,moderate,37,carib
Hans Lollik,57.64292232,76.16981132,64,3,209,6363.722555,6363.722555,0,0,1964857.33,0.145146251,0.001061511,anolis,moderate,37,carib
Harbour Island,9.441972919,15.99454545,16,-4,33,14644.39822,54782.19168,0,0,2780624.591,0.123798735,0.004260319,anolis,moderate,37,carib
Hawksbill Cay,5.592471858,7.759786477,7.5,1,17,5271.506399,79557.47127,0,0,2831291.196,0.120408949,3.00E-05,anolis,moderate,37,carib
High Ridge Cay,5.583711526,5.049446494,5,-30,60,2774.402707,8106.851544,0,0,6930655.966,0.13613607,0,anolis,moderate,37,carib
Highbourn Cay,15.89065077,10.97716895,10,-36,57,11033.41929,62858.9876,0,0,2218755.251,0.135106266,0.005207517,anolis,moderate,37,carib
Hispaniola,32.24085429,407.2247465,248,-3233,3673,151045.2918,0,30,1,74199803181,0.182384365,0.024986904,anolis,moderate,37,carib
Hoffman Cay,7.385497231,7.893617021,8,0,18,6391.568178,75028.42182,0,0,1898712.109,0.131006973,0.009222235,anolis,moderate,37,carib
Hog Cay,7.739455665,6.962894249,5,-9,24,4239.284219,148779.2799,0,0,2815607.556,0.174426548,0.004819423,anolis,moderate,37,carib
Hog Cay.1,3.153520454,3.219730942,3,-1,7,27391.81397,57192.89873,0,0,1128267.853,0.138218731,0,anolis,moderate,37,carib
Hog Cay.2,6.090903908,7.172351885,7,1,19,12119.35893,47438.73137,0,0,2873450.108,0.145715415,0,anolis,moderate,37,carib
ÃƒÅ½le ÃƒÂ  Vache,8.25486436,11.84593968,8,-11,66,29500.12601,267203.7369,0,0,45945505.96,0.197588623,0.007916968,anolis,moderate,37,carib
ÃƒÅ½le Corny,30.09579593,29.14285714,28,-14,67,14329.82374,256216.1173,0,0,1135742.493,0.165541217,0,anolis,moderate,37,carib
ÃƒÅ½le de la GonÃƒÂ¢ve,20.44526398,218.6917146,180,-59,772,73784.04806,188079.8111,0,0,684088048.9,0.179501356,0.011099006,anolis,moderate,37,carib
ÃƒÅ½le Grosse Caye,35.05486326,37.86323529,29,-3,135,29500.12601,238570.0572,0,0,3631933.291,0.195084319,0,anolis,moderate,37,carib
ÃƒÅ½le Saint-BarthÃƒÂ©lemy,45.41699251,66.78657343,56,-11,259,29008.20341,42223.92772,1,1,19096427.68,0.15404284,0,anolis,moderate,37,carib
ÃƒÅ½let ÃƒÂ  Fajou,3.471752127,4.242718447,4,0,7,13432.69055,77605.72861,0,0,1094572.187,0.144257568,0.001189605,anolis,moderate,37,carib
Isla Beata,6.866348836,35.05910135,32,-11,86,151045.2918,151045.2918,0,0,41893217.82,0.149269797,0.015310085,anolis,moderate,37,carib
Isla Catalina,8.922889481,3.741019699,2,-73,19,41392.39011,121700.4949,0,0,9171455.059,0.14103061,0,anolis,moderate,37,carib
Isla Saona,4.917406631,8.210579907,6,-341,427,41392.39011,83941.72205,0,0,109933387.9,0.133861336,0.000532297,anolis,moderate,37,carib
Jackson's Cay,3.516167163,0.892430279,1,-5,9,2408.047636,53501.32477,0,0,1243969.889,0.178325802,0,anolis,moderate,37,carib
Jamaica,33.04495993,323.2110398,269,-584,2244,41089.51013,0,4,1,11012634460,0.191963617,0.016847838,anolis,moderate,37,carib
Jost Van Dyke,98.52701322,121.5031847,109,-338,3318,6752.365075,12057.7012,0,0,8367963.058,0.155797392,0.013950205,anolis,moderate,37,carib
Joulter Cays,2.795329726,5.054896142,5,0,13,2383.392453,77783.77251,0,0,3438646.86,0.127695084,0.002232537,anolis,moderate,37,carib
Joulter Cays.1,3.688216885,5.698924731,6,0,10,2383.392453,79514.80767,0,0,1394710.038,0.128399849,0,anolis,moderate,37,carib
Juventud,4.378728457,19.72234163,14,-310,303,30820.00565,0,6,1,2191953785,0.140307729,0.007926954,anolis,moderate,37,carib
La DÃƒÂ©sirade,40.26842892,120.5564948,110,1,282,18273.49659,116196.71,0,0,19052966.25,0.143871769,0,anolis,moderate,37,carib
Las Picus,3.562654145,4.103274559,4,-1,13,7026.335174,185326.1954,0,0,2053362.367,0.128580992,0.001551578,anolis,moderate,37,carib
Lee Stocking Island,14.05277295,9.336814621,9,-44,48,4073.507743,28409.99043,0,0,3911897.48,0.133284216,0.000891802,anolis,moderate,37,carib
Lightbourn?s Cay,2.678465158,1.927704485,2,-4,14,3126.924627,53711.67244,0,0,18972074.91,0.174663231,0,anolis,moderate,37,carib
Linder Cay,3.171994383,4.882602546,5,-6,14,2737.118575,20621.69137,0,0,14514417.27,0.124988405,0.000302982,anolis,moderate,37,carib
Little Ambergris Cay,2.479865388,2.360780985,2,-2,5,6097.773817,70925.3114,0,0,6127623.491,0.212556779,0.040549304,anolis,moderate,37,carib
Little Bells Cay,8.679349221,7.61637931,7,-13,22,2325.566548,89510.79547,0,0,1184551.12,0.131831537,0.004870945,anolis,moderate,37,carib
Little Cave Cay,2.808545571,0.279891304,0,-3,5,4354.793843,55571.39524,0,0,1824058.116,0.174672499,0.000533326,anolis,moderate,37,carib
Little Cayman,5.286130309,6.527787674,7,-281,43,25798.13971,0,2,1,29647627.05,0.15998143,0.007938148,anolis,moderate,37,carib
Little Exuma,4.797394102,5.50629479,5,-7,22,8559.162179,35417.75951,0,0,26603325.99,0.130229473,0,anolis,moderate,37,carib
Little Harbour Cay,9.454465583,14.09361702,14,1,25,6391.568178,68678.07381,0,0,1183873.88,0.131561197,0.003188525,anolis,moderate,37,carib
Little Inagua,2.58765233,7.681367319,7,-5,27,58867.56916,0,1,1,132018974.5,0.17624123,0.005001439,anolis,moderate,37,carib
Little Joe Downer Cay,3.341454256,1.06,1,-9,4,3534.087114,95707.32512,0,0,1501011.042,0.174232036,0,anolis,moderate,37,carib
Little Ragged Island,3.862115779,4.170320405,4,-1,11,4559.287737,158935.1296,0,0,3061709.891,0.181325674,0.009045559,anolis,moderate,37,carib
Little San Salvador,7.607482729,7.713402062,7,-28,25,50991.931,50991.931,0,0,9897491.845,0.135956917,0.006802647,anolis,moderate,37,carib
Little Tobago,66.24528124,62.25943396,61,5,126,19155.00844,19155.00844,0,0,1176649.45,0.148096949,0.008879856,anolis,moderate,37,carib
Little Water & Pine Cay,4.11049778,4.73592233,5,-65,9,5328.358998,15182.0474,0,0,8026430.684,0.19463366,0.032394245,anolis,moderate,37,carib
Long,5.559374601,8.334490184,6,-312,150,10066.93554,93736.9365,0,0,407053142.6,0.137590059,0.008040771,anolis,moderate,37,carib
Long Cay,5.939269116,4.105463502,4,-73,60,22072.67044,22072.67044,0,0,23136731.35,0,0,anolis,moderate,37,carib
Long Cay.1,2.450416509,2.006263048,2,-1,6,2663.370457,58107.06518,0,0,2398817.296,0.172335379,0.000264566,anolis,moderate,37,carib
Long Island,7.474090378,6.286919831,6,-10,16,9803.709356,0,2,1,1272349.506,0.136461139,5.95E-05,anolis,moderate,37,carib
Long.1,3.599960428,2.620805369,3,-4,8,3702.900204,87419.86684,0,0,1564305.139,0.148380379,0.010988439,anolis,moderate,37,carib
Long.2,3.791533916,2.396991498,2,-23,41,4517.758958,91849.11591,0,0,7967861.631,0.165373564,0,anolis,moderate,37,carib
Long.3,5.52979084,1.973790323,2,-40,8,3702.900204,88175.09759,0,0,2545704.161,0.165965423,0,anolis,moderate,37,carib
Long.4,3.00894031,2.357512953,2,-4,8,3775.740557,83707.98895,0,0,3998003.646,0.160083542,0.005109792,anolis,moderate,37,carib
Los Conucos,4.85672599,4.7752443,5,-43,24,6812.989583,191329.4904,0,0,1608304.514,0.126202121,0.001329817,anolis,moderate,37,carib
Lubbers Quarters,8.445129513,10.98615917,10,1,26,3042.869749,140404.2677,0,0,1481671.41,0.15745781,0.014989549,anolis,moderate,37,carib
Madiera Cay,4.381546171,4.600840336,4,-3,56,1688.469352,15376.48,0,0,2412205.151,0.125947282,0.000494656,anolis,moderate,37,carib
Man o? War Cay,4.356001937,3.288265306,3,0,13,17790.6878,51452.21024,0,0,2017020.38,0.191136822,0.005770972,anolis,moderate,37,carib
Mangrove Cay.1,5.199221734,2.678414097,3,-24,18,5328.358998,13077.30673,0,0,1176698.535,0.215319782,0,anolis,moderate,37,carib
Margaret Cay,3.139681228,2.251748252,2,-1,7,2460.223705,143013.9155,0,0,1489991.882,0.159019619,0,anolis,moderate,37,carib
Marie Galante,17.37124943,84.45059648,89,-617,234,31059.2697,133240.0095,0,0,160044418.4,0.145832055,0.004227346,anolis,moderate,37,carib
Martinique,37.26194068,186.3597992,122,-80,1379,84158.17398,0,1,1,1110936544,0.175609334,0.007378194,anolis,moderate,37,carib
Mayaguana,3.728606618,7.784713537,7,-237,58,61772.23518,0,2,1,286222863.5,0.163585502,0.008301286,anolis,moderate,37,carib
Maycock Cay,7.011650639,5.24291498,5,-12,14,2460.223705,144555.75,0,0,1306014.077,0.165404812,0.009030026,anolis,moderate,37,carib
Mayreau,32.0300961,32.76291793,28,3,93,6765.862696,11167.05529,0,0,1775817.521,0.160217389,0,anolis,moderate,37,carib
Michael's Cay,3.120686658,1.426179604,2,-7,6,2490.000024,56218.22584,0,0,9851672.05,0.172149318,0.005384624,anolis,moderate,37,carib
Middle Bight Cay,3.615785608,5.094701536,5,-77,76,5363.168276,13375.62603,0,0,428747079.4,0.129163543,0.005344385,anolis,moderate,37,carib
Middle Caicos,2.935337251,5.767885188,5,-34,46,19568.13763,24346.94842,0,0,288442698.7,0.168610739,0.002779862,anolis,moderate,37,carib
Mona,6.100725651,49.38745598,56,-7,81,54522.28872,0,1,1,55919089.75,0.147178113,0.016378756,anolis,moderate,37,carib
Monos,74.76309706,90.29712859,79,-2,267,4571.073912,52206.46281,0,0,4414352.503,0.169093996,0,anolis,moderate,37,carib
Montserrat,54.09852374,230.2657076,193,-510,892,56167.02515,0,2,1,102637438.6,0.155105761,0.006485299,anolis,moderate,37,carib
Moore?s Island,3.468890148,3.73399459,3,-31,21,7320.849178,91823.01791,0,0,16728309.69,0.161538377,0,anolis,moderate,37,carib
Moriah Harbour Cay,2.731249431,2.778145695,3,-2,8,8559.162179,26862.5649,0,0,1558715.323,0.136234174,0.004250333,anolis,moderate,37,carib
Mustique,32.17181437,38.1102439,31,-20,139,8867.754249,15763.43848,0,0,5624081.746,0.166610919,0.000282626,anolis,moderate,37,carib
Navassa,19.78721746,55.57334826,63,6,85,129235.7757,244369.4802,0,0,4766907.515,0.221327752,0,anolis,moderate,37,carib
Nevis,28.78473834,158.4899234,110,-4,964,28534.75475,0,2,1,94410672.73,0.1549997,0.006518175,anolis,moderate,37,carib
New Providence,4.018272988,8.002517173,7,-20,39,10962.87601,0,5,1,215975030.7,0.138910756,0.002111449,anolis,moderate,37,carib
Norman,48.11365372,39.43125,35,1,107,4706.867426,4706.867426,0,0,2556426.868,0.150767557,0.007007472,anolis,moderate,37,carib
Norman?s Cay Island,9.099525922,7.492857143,7,-11,25,9831.377301,70077.62574,0,0,3574933.459,0.124846578,0,anolis,moderate,37,carib
Norman?s Pond Cay,14.69052385,6.309677419,7,-50,22,4073.507743,31945.04399,0,0,2373329.551,0.140784636,0.011400006,anolis,moderate,37,carib
North Andros,4.092530714,5.682448531,5,-101,124,15203.09667,53601.04204,0,0,3419382134,0.132199792,0.004577728,anolis,moderate,37,carib
North Bimini,9.242264802,7.434763181,8,-127,54,5515.8735,131354.1449,0,0,11323709.09,0.150811315,0,anolis,moderate,37,carib
North Caicos,3.246102294,5.829019588,4,-74,50,7549.240877,0,1,1,206722661.8,0.176299411,0.016366664,anolis,moderate,37,carib
North Caicos.1,4.495144679,4.24497992,4,-2,13,4199.103247,7549.240877,0,0,1325742.638,0.166778602,0.000690882,anolis,moderate,37,carib
North Caicos.2,3.725494589,4.121611446,4,-92,10,4199.103247,8104.738813,0,0,13867895.11,0.172431993,0.003499736,anolis,moderate,37,carib
Nun Jack Cay,4.854268039,4.2,4,-2,16,7450.762282,104455.5736,0,0,3060942.797,0.176037274,0.005130013,anolis,moderate,37,carib
Nurse Cay,7.185292038,7.552238806,7,-1,20,4247.669343,123707.6143,0,0,2069370.418,0.160649806,0.006638529,anolis,moderate,37,carib
Old Yankee Land,2.649535383,1.1275,1,-6,5,7823.854114,62137.09516,0,0,2010634.88,0.18710462,0.007533654,anolis,moderate,37,carib
Paradise Island,6.392716108,9.055555556,9,2,20,10575.58939,10962.87601,0,0,3357839.136,0.156086866,0.021778976,anolis,moderate,37,carib
Parrot Cay,3.87417183,3.900271985,4,-14,26,2643.788282,10809.90882,0,0,5726874.885,0.193306789,0.030439971,anolis,moderate,37,carib
Peter,53.38198096,52.86248492,44,0,148,4706.867426,0,1,1,4373926.94,0.167606011,0.029001242,anolis,moderate,37,carib
Petite Cayemite,21.37015431,24.38938053,20.5,-10,66,6346.859221,270539.1978,0,0,1206848.437,0.15820162,0,anolis,moderate,37,carib
Petite Martinique,38.29021691,58.44946809,48.5,2,187,8625.803583,22993.09496,0,0,2068823.195,0.148526683,0,anolis,moderate,37,carib
Pine Cay,2.985394566,4.292759706,4,-7,15,4229.559351,10479.49578,0,0,14608961.93,0.141638279,0.009314018,anolis,moderate,37,carib
Pine Tree Cay,3.489135662,4.001879699,4,-7,7,2722.678445,10924.39343,0,0,2730194.594,0.156448469,0.001653884,anolis,moderate,37,carib
Pineros,17.19796775,14.13095238,10,0,68,21356.8385,21356.8385,0,0,1348583.355,0.158085093,0.00662029,anolis,moderate,37,carib
Pipe Cay,7.488212182,7.372881356,7,-4,43,2638.199439,95116.1848,0,0,1526497.528,0.127026275,0.001534841,anolis,moderate,37,carib
Plana Cays,5.286123131,4.606275903,5,-126,27,10649.57206,42962.07747,0,0,8724957.001,0.13729459,0,anolis,moderate,37,carib
Plana Cays.1,6.963605556,5.862937063,6,-89,21,10649.57206,53438.49108,0,0,7421598.024,0.142918105,0.001849937,anolis,moderate,37,carib
Pot Cay,4.900549396,4.11369509,4,-7,33,5481.558335,13809.14973,0,0,1954136.149,0.136188373,0,anolis,moderate,37,carib
Powell Cay,5.467499411,4.057761733,3,-8,14,7804.761789,96050.29178,0,0,1359355.443,0.174315721,0,anolis,moderate,37,carib
Providenciales,5.412574588,9.415077948,8,-40,96,13077.30673,0,1,1,107945329.9,0.201123539,0.019449134,anolis,moderate,37,carib
Puerto Rico,34.55830356,234.6970358,162,-148,1310,36959.98827,0,7,1,8739906340,0.172764385,0.015433175,anolis,moderate,37,carib
Raccoon Cay,10.89685997,8.708333333,7,-110,45,7640.95024,135372.5856,0,0,4841179.521,0.169058792,0.004082101,anolis,moderate,37,carib
Ragged Island,5.562521031,6.113973799,4,-78,33,4559.287737,155072.2513,0,0,11873811.1,0.168398619,0,anolis,moderate,37,carib
Randalls Cay,3.797256517,2.659340659,2,-4,11,6710.404014,89275.51339,0,0,2743404.008,0.181440286,0.001706579,anolis,moderate,37,carib
Reids Cay,3.269633287,4.289421158,4,-1,8,2614.265437,8127.843597,0,0,2545756.755,0.156448469,0.001653884,anolis,moderate,37,carib
Ronde Island,46.6996284,50.92043011,45,4,148,23737.7611,23737.7611,0,0,2552667.23,0.168393321,0.031987235,anolis,moderate,37,carib
Rose,24.10971777,10.7690583,11,-132,116,10575.58939,20944.24489,0,0,2259704.902,0.14100047,0.001554142,anolis,moderate,37,carib
Royal Island,9.486492302,10.5212766,10,-1,21,7774.016666,69471.192,0,0,1894089.79,0.135627583,0.011103957,anolis,moderate,37,carib
Rudder Cut Cay,35.4729394,7.114006515,8,-145,128,3688.522804,48311.89669,0,0,1586857.049,0.134650146,0.005849922,anolis,moderate,37,carib
Rum Cay Island,6.41577882,6.758791418,6,-123,118,31429.57685,54735.2757,0,0,80843400.01,0.151262239,0.006583507,anolis,moderate,37,carib
Russel Island,6.501205096,9.6937046,9,-3,26,7774.016666,66978.84376,0,0,4136783.773,0.130339065,0.00872243,anolis,moderate,37,carib
Saba Island,93.20002274,276.4450867,249,-7,844,31876.67828,59512.40597,0,0,12949918.02,0.152771488,0,anolis,moderate,37,carib
Saint Lucia,43.64356382,166.9432189,137,-143,902,75934.5721,0,2,1,605907326.9,0.16904182,0.00577596,anolis,moderate,37,carib
Saint Martin/Sint Maarten,35.59363223,63.50017866,32,-6,415,10872.49123,17039.94336,3,1,89510269.69,0.150344573,0.010615728,anolis,moderate,37,carib
Salt Cay,4.523914001,5.930414386,6,-4,22,6516.140893,99871.88312,0,0,6646746.279,0.212630007,0.032436706,anolis,moderate,37,carib
Samana Cay,5.13166129,7.585182917,7,-125,121,42669.39211,60483.90926,0,0,33699812.74,0.171017837,0.008159501,anolis,moderate,37,carib
Sampson Cay,21.96998838,1.553977273,3,-46,31,3899.362384,91787.6901,0,0,1768059.677,0.128157109,0.005443202,anolis,moderate,37,carib
San Salvador,5.55798105,8.572586688,8,-103,43,54735.2757,0,3,1,150327880.1,0.140514963,0.007848852,anolis,moderate,37,carib
Scotland Cay,12.44717724,5.884758364,5,-38,30,6877.295056,131785.5769,0,0,1349085.997,0.145279221,0.007256349,anolis,moderate,37,carib
Scrub Island,6.106297693,8.172307692,7,1,24,13994.22653,13994.22653,0,0,3469564.359,0.144739042,0.002807263,anolis,moderate,37,carib
Ship Channel Cay,8.936073817,7.319218241,7,-14,21,11033.41929,56498.30112,0,0,1584734.426,0.132299505,0.009852152,anolis,moderate,37,carib
Shroud Cay,3.043891645,4.76340694,5,1,11,1300.433677,76477.6639,0,0,1605567.369,0.124829955,0.006282209,anolis,moderate,37,carib
Shroud Cay.1,3.904991029,6.119354839,6,-4,13,1300.433677,75230.84731,0,0,4745439.511,0.120387763,0,anolis,moderate,37,carib
Sint Eustatius,46.13842961,114.7848882,84,-1,572,27755.23707,27755.23707,1,1,20839097.78,0.152127981,0,anolis,moderate,37,carib
South Andros,3.075266814,5.556310538,5,-41,70,13395.79646,37519.83198,0,0,739054593.2,0.128073437,0.003090066,anolis,moderate,37,carib
South Bimini Cay,5.397450534,9.762198888,10,-1,20,5515.8735,136480.7189,0,0,8182502.242,0.156763059,0.01448212,anolis,moderate,37,carib
South Caicos,5.428768797,7.885920578,7,-6,45,6879.91423,61799.97978,0,0,21686493.29,0.174920529,0,anolis,moderate,37,carib
Spanish Wells,3.996113817,4.023255814,4,-46,62,9058.267315,9337.954367,0,0,27264316.2,0.132042542,0,anolis,moderate,37,carib
St Kitts,39.60837439,213.1948205,135,-69,1110,27755.23707,0,2,1,167612282.2,0.157587202,0.008765771,anolis,moderate,37,carib
St Vincent,56.01954849,325.8426679,272,-33,1196,27258.87751,0,3,1,345635633.5,0.177086291,0.012070143,anolis,moderate,37,carib
St. Croix,24.84318098,60.07064738,40,-29,344,67079.05902,0,2,1,217778731.7,0.159452449,0.012359877,anolis,moderate,37,carib
St. John,57.68697408,104.9073052,80,-4,377,5313.10469,0,1,1,50158375.8,0.1556217,0.027235262,anolis,moderate,37,carib
St. Thomas,46.60870227,101.3720487,76,-10,461,3666.241234,0,1,1,72640192.26,0.16469397,0.005358906,anolis,moderate,37,carib
Staniel Cay,8.236573107,9.558404558,9,-9,22,2110.866732,85814.14897,0,0,1811370.833,0.132872954,0.010100113,anolis,moderate,37,carib
Stocking Island,9.934513436,5.046979866,4,-52,45,8465.638847,15804.13281,0,0,2298711.303,0.135226414,0.004794557,anolis,moderate,37,carib
Strangers Cay,5.694155153,3.128712871,2,-3,13,7823.854114,61814.37206,0,0,1501198.852,0.189337949,0.004809863,anolis,moderate,37,carib
Sweetings Cay,2.267623413,1.073001159,1,-2,6,2408.047636,52853.91121,0,0,8628593.314,0.176786557,0.001899861,anolis,moderate,37,carib
Terre-de-Bas,49.16155986,103.7232355,84,1,290,5429.80672,115023.4252,0,0,6798564.499,0.149875388,0,anolis,moderate,37,carib
Terre de Bas,15.81388932,5.148148148,5,-28,37,18273.49659,124330.3516,0,0,1305257.64,0.138159327,0.00303471,anolis,moderate,37,carib
Terre de Haut,53.65630741,53.10340776,35,0,282,5429.80672,116793.6739,0,0,4535059.628,0.144711692,0.004739759,anolis,moderate,37,carib
The Bahamas,6.045149492,-0.81443299,0,-24,5,6769.887613,49947.75821,0,0,1931059.512,0.183725175,0.00103785,anolis,moderate,37,carib
Tilloo Cay,8.423214603,7.963087248,8,-9,16,3042.869749,141699.059,0,0,1444573.196,0.146444246,0.015465849,anolis,moderate,37,carib
Tintamarre,10.73707809,13.23275862,11,2,35,10872.49123,13231.70016,0,0,1251173.71,0.141449377,0.000456703,anolis,moderate,37,carib
Tobago,37.72954043,174.0525077,151,-256,572,19155.00844,0,1,1,301464946.3,0.157081009,0.00234846,anolis,moderate,37,carib
Top Cay,2.828566941,1.503289474,1,-7,12,7320.849178,93681.87323,0,0,1539284.097,0.158927426,0,anolis,moderate,37,carib
Tortola,60.83379692,140.622464,117,-3,522,8354.958644,0,1,1,57687324.01,0.166638672,0.018242149,anolis,moderate,37,carib
Tortue,23.07967314,142.2502553,142,-138,354,128958.668,128958.668,0,0,180399000.9,0.218253149,0.011170526,anolis,moderate,37,carib
Trinidad,19.04839943,83.91836493,47,-435,939,47655.56111,0,1,1,4848474903,0.166803133,0.005455208,anolis,moderate,37,carib
Turks and Caicos,10.53524774,8.539473684,7,1,24,6879.91423,62416.1268,0,0,1141456.381,0.188895931,0.0226842,anolis,moderate,37,carib
Union,52.59161474,66.44045369,49,-3,272,6765.862696,17890.67003,0,0,8664785.875,0.151559263,0,anolis,moderate,37,carib
Viegues,18.15749258,37.85177246,27,-7,282,21356.8385,0,1,1,134288142.6,0.150495657,0.013468597,anolis,moderate,37,carib
Virgin Gorda,47.35499491,91.96611787,53,-6,409,14130.38021,23849.03822,0,0,22183746.12,0.157731526,0.019471412,anolis,moderate,37,carib
Waderick Wells Cay,6.620084445,7.299003322,7,-7,15,5328.057398,82516.97348,0,0,1526268.416,0.123453525,0.002268206,anolis,moderate,37,carib
Water,37.21404976,26.71243523,21,-14,83,3666.241234,3666.241234,0,0,2064444.24,0.143255413,0.002877555,anolis,moderate,37,carib
Water Cay,3.112591576,2.676514032,2,-1,12,2637.602013,17161.56554,0,0,3375083.292,0.195845718,0.001036344,anolis,moderate,37,carib
West Caicos,3.998641082,6.239125535,6,-7,17,24299.93187,24299.93187,0,0,23173375.36,0.201604692,0.026207152,anolis,moderate,37,carib
West End Cay,2.419061663,0.805084746,1,-1,4,4354.793843,58148.53212,0,0,2919811.942,0.174978569,0.001130515,anolis,moderate,37,carib
Whale Cay,12.40121886,8.263157895,7,-44,57,3982.185033,56838.15502,0,0,3568623.546,0.146579658,0.016349853,anolis,moderate,37,carib
Williams Island,3.173982286,3.660140377,4,-5,17,6537.834106,75550.60335,0,0,13721475.37,0.136744902,0,anolis,moderate,37,carib
Wood Cay,38.20403156,-6.861386139,1,-212,8,3472.479774,115231.7195,0,0,4043355,0.113392845,0.023828915,anolis,moderate,37,carib
Yellow Cay,3.233457477,4.250360899,4,-10,40,4900.869581,13405.33562,0,0,24809164.76,0.142449237,0.010089524,anolis,moderate,37,carib
Young Island,20.55792297,7.604,8,-74,71,2797.812107,40188.17954,0,0,1316785.683,0.150923193,0.002739777,anolis,moderate,37,carib
