"SpeciesName","Genus","Species","Longitude","Latitude","datasetKey"
"Dubautia reticulata (Sherff) D.D.Keck","Dubautia","reticulata",-156.611295,21.021087,"6e5319b3-a870-4b5d-a194-e1a9c4ad8845"
"Dubautia reticulata (Sherff) D.D.Keck","Dubautia","reticulata",-156.33194,20.79833,"f8f35535-8c10-43fc-89dc-eb0843f25394"
"Dubautia reticulata (Sherff) D.D.Keck","Dubautia","reticulata",-155.861722,19.690412,"90c853e6-56bd-480b-8e8f-6285c3f8d42b"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.769518,19.132496,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.261663,19.416669,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.213611,19.612854,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.310253,19.592013,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.2472,19.403743,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.375906,19.459924,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.202502,19.599535,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.271794,19.420179,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.547108,19.502567,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.361854,19.42894,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.256297,19.588685,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.320216,19.426105,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.275911,19.512764,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.345632,19.578858,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.375481,19.525991,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-156.282208,20.621918,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.37463,19.486663,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.295301,19.50459,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.233466,19.572666,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.244586,19.490782,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.338106,19.440889,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.237734,19.715832,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-156.175067,20.680634,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.79646,19.932944,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.279709,19.477003,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.272787,19.744355,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.323138,19.676883,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.380947,19.637529,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.497112,19.633685,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.284876,19.580859,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.538946,19.712506,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.250449,19.667932,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.386937,19.549514,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.589485,19.733199,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.282338,19.410556,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.296373,19.506112,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.309538,19.401198,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.228375,19.556488,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.255151,19.52632,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.236593,19.506956,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.430554,19.718074,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.22481,19.711366,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.268484,19.753463,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.589154,19.738826,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.48468,19.780676,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.484744,19.605808,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.317399,19.603955,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.241604,19.633343,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.389547,19.736013,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.562657,19.68669,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.54103,19.609527,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.495407,19.660143,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.227996,19.726735,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.210644,19.720848,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.291946,19.594633,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.331406,19.530228,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.332249,19.55066,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.214864,19.612839,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.278049,19.462636,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.387242,19.579447,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.264364,19.490689,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.205446,19.659139,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.973774,19.759091,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.925014,19.606783,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.374929,19.45995,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.955604,19.614158,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.371663,19.66091,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.371195,19.498603,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.078989,19.358215,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.146664,19.306314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.16319,19.36246,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.335019,19.437627,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.328875,19.646918,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.701423,19.010849,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.696582,19.074645,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.36222,19.769024,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.269117,19.365683,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.361534,19.226418,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.261285,19.314429,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.210473,19.402613,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.3291,19.255311,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.350087,19.237591,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.347987,19.544704,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.254171,19.415121,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.392307,19.739174,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.259483,19.32053,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.344559,19.665544,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.313906,19.67028,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.242648,19.714515,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.546611,19.639121,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.353293,19.410811,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.598763,19.506419,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.568765,19.776801,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.201457,19.522933,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.238028,19.401201,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.290284,19.491754,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.239545,19.611632,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.208744,19.687217,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.356134,19.298675,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.371482,19.565287,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.250382,19.7526,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.255151,19.497118,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.225028,19.417213,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.312566,19.317312,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.388743,19.526137,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.321051,19.572078,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.375021,19.412335,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.335395,19.489329,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.331979,19.632413,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.372761,19.607094,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.216219,19.574195,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.335109,19.742617,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.261292,19.622437,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.330702,19.627708,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.391852,19.641165,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.223463,19.681146,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.380667,19.400666,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.255677,19.539607,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.389185,19.785197,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.381104,19.702288,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.37549,19.584911,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.318485,19.462565,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.313526,19.402382,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.349893,19.247863,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.416482,19.679423,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.319206,19.676031,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.301889,19.665754,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.29568,19.486745,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.320817,19.595661,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.346586,19.579014,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.338064,19.532672,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.302479,19.26645,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.61157,19.043756,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.285413,19.501868,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.355547,19.436078,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.374674,19.495236,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.337647,19.589735,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.235847,19.475376,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.354185,19.403232,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.299561,19.502771,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.356466,19.450176,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.382782,19.537368,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.305277,19.412357,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.355287,19.522184,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.203472,19.512853,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.325163,19.477784,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.278207,19.463506,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.329101,19.768357,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.214247,19.318441,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.329323,19.586118,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.335368,19.469016,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.235264,19.441196,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.271044,19.464523,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.203313,19.444567,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.394832,19.537856,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.258174,19.599409,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.321545,19.583699,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.322553,19.365432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.342529,19.532436,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.33541,19.712005,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.383794,19.238375,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.308677,19.685904,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.33463,19.755482,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.337524,19.451532,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.209142,19.570507,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.329177,19.559417,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.772915,19.018019,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.646678,19.070137,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.330948,19.385168,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.32912,19.39208,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.264809,19.614138,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.33398,19.659065,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.36892,19.774098,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.274762,19.727228,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.306303,19.461156,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.270288,19.533822,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.390067,19.553384,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.223815,19.520105,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.235729,19.461916,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.30067,19.4309,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.763982,19.248462,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.353435,19.224284,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.316738,19.584247,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.292876,19.452914,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.399865,19.547905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.144689,19.389364,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.325935,19.346582,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Dubautia scabra (DC.) D.D.Keck","Dubautia","scabra",-155.730278,19.05436,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
