"name","TRI","mean_elev","median_elev","min_elev","max_elev","Nearest_Dist","nearest_occ","richness","area","mean_csi","sd_csi","bp"
"High Ridge Cay",5.58371152605078,5.04944649446495,5,-30,60,2774.40270664292,8106.85154429567,0,6930655.966,0.136136069893837,0,0
"Highbourn Cay",15.8906507701634,10.9771689497717,10,-36,57,11033.4192879537,62858.9876026954,0,2218755.251,0.135106265544891,0.00520751708803628,0
"Hispaniola",32.2408542935239,407.224746474349,248,-3233,3673,151045.29177589,0,30,74199803181,0.182384365339922,0.0249869037989648,1
"Hoffman Cay",7.38549723111569,7.8936170212766,8,0,18,6391.56817760133,75028.4218171856,0,1898712.109,0.131006973485152,0.009222235276355,0
"Hog Cay",7.73945566519735,6.96289424860853,5,-9,24,4239.28421916495,148779.279853379,0,2815607.556,0.174426548182964,0.00481942321448838,0
"Hog Cay.1",3.15352045367117,3.21973094170404,3,-1,7,27391.8139663002,57192.8987267223,0,1128267.853,0.138218730688095,0,0
"Hog Cay.2",6.09090390796079,7.17235188509874,7,1,19,12119.3589288534,47438.731368623,0,2873450.108,0.145715415477753,0,0
"Île à Vache",8.25486436025726,11.845939675174,8,-11,66,29500.1260123727,267203.736921036,0,45945505.96,0.197588622570038,0.00791696839399795,0
"Île Corny",30.0957959264105,29.1428571428571,28,-14,67,14329.8237359685,256216.117340295,0,1135742.493,0.165541216731071,0,0
"Île de la Gonâve",20.4452639775094,218.691714626995,180,-59,772,73784.0480559248,188079.811135095,0,684088048.9,0.179501355597467,0.0110990063699696,0
"Île Grosse Caye",35.0548632627024,37.8632352941176,29,-3,135,29500.1260123727,238570.057161295,0,3631933.291,0.195084318518639,0,0
"Île Saint-Barthélemy",45.4169925084147,66.7865734265734,56,-11,259,29008.203410712,42223.9277236802,1,19096427.68,0.154042840003967,0,0
"Îlet à Fajou",3.47175212681872,4.24271844660194,4,0,7,13432.6905513354,77605.7286142493,0,1094572.187,0.144257567822933,0.00118960533593211,0
"Isla Beata",6.8663488362771,35.0591013530763,32,-11,86,151045.29177589,151045.29177589,0,41893217.82,0.149269796907902,0.0153100850659612,0
"Isla Catalina",8.92288948093063,3.74101969872538,2,-73,19,41392.390111356,121700.494924838,0,9171455.059,0.141030609607697,0,0
"Isla Saona",4.91740663086055,8.21057990690458,6,-341,427,41392.390111356,83941.7220490572,0,109933387.9,0.133861336112022,0.000532296921158495,0
"Jackson's Cay",3.516167162899,0.892430278884462,1,-5,9,2408.0476355413,53501.3247662156,0,1243969.889,0.178325802087784,0,0
"Jamaica",33.0449599268154,323.211039807776,269,-584,2244,41089.5101317695,0,4,11012634460,0.191963617192399,0.0168478378995646,1
"Jost Van Dyke",98.5270132152898,121.503184713376,109,-338,3318,6752.36507528554,12057.7012001934,0,8367963.058,0.155797392129898,0.0139502047460555,0
"Joulter Cays",2.79532972588383,5.05489614243323,5,0,13,2383.39245302838,77783.7725128854,0,3438646.86,0.127695083618164,0.00223253663434264,0
"Joulter Cays.1",3.6882168853582,5.6989247311828,6,0,10,2383.39245302838,79514.807673713,0,1394710.038,0.128399848937988,0,0
"Juventud",4.37872845663132,19.7223416294972,14,-310,303,30820.0056483453,0,6,2191953785,0.140307729028993,0.00792695402053848,0
"La Désirade",40.2684289232111,120.556494787264,110,1,282,18273.4965854997,116196.710003752,0,19052966.25,0.143871769309044,0,0
"Las Picus",3.56265414451772,4.10327455919396,4,-1,13,7026.33517373296,185326.19543577,0,2053362.367,0.128580992420514,0.00155157845491284,0
"Lee Stocking Island",14.0527729496321,9.33681462140992,9,-44,48,4073.50774285974,28409.9904270503,0,3911897.48,0.133284216125806,0.000891802359827615,0
"Lightbourn?s Cay",2.67846515826625,1.92770448548813,2,-4,14,3126.92462745342,53711.6724428313,0,18972074.91,0.174663230776787,0,0
"Linder Cay",3.17199438342448,4.88260254596888,5,-6,14,2737.11857479102,20621.6913674279,0,14514417.27,0.124988405033946,0.000302981552834927,0
"Little Ambergris Cay",2.47986538786637,2.36078098471986,2,-2,5,6097.7738168381,70925.3113954763,0,6127623.491,0.212556779384613,0.0405493043064587,0
"Little Bells Cay",8.67934922051841,7.61637931034483,7,-13,22,2325.56654834127,89510.7954656301,0,1184551.12,0.131831536690394,0.00487094451196296,0
"Little Cave Cay",2.80854557098254,0.279891304347826,0,-3,5,4354.79384335212,55571.3952422391,0,1824058.116,0.174672499299049,0.000533326221056853,0
"Little Cayman",5.28613030897751,6.52778767367296,7,-281,43,25798.1397147257,0,2,29647627.05,0.159981429576874,0.00793814818278434,0
"Little Exuma",4.79739410203486,5.50629478985086,5,-7,22,8559.16217910548,35417.7595135639,0,26603325.99,0.130229473114014,0,0
"Little Harbour Cay",9.45446558303021,14.0936170212766,14,1,25,6391.56817760133,68678.0738061757,0,1183873.88,0.131561197340488,0.00318852499368254,0
"Little Inagua",2.58765233006314,7.68136731871172,7,-5,27,58867.5691550043,0,1,132018974.5,0.176241229687418,0.00500143937503581,0
"Little Joe Downer Cay",3.34145425597827,1.06,1,-9,4,3534.08711367652,95707.3251249464,0,1501011.042,0.17423203587532,0,0
"Little Ragged Island",3.86211577937334,4.17032040472175,4,-1,11,4559.28773745703,158935.129592976,0,3061709.891,0.181325674057007,0.00904555932481154,0
"Little San Salvador",7.60748272894584,7.71340206185567,7,-28,25,50991.9310001613,50991.9310001613,0,9897491.845,0.135956916958094,0.00680264661622943,0
"Little Tobago",66.2452812419747,62.2594339622642,61,5,126,19155.0084435454,19155.0084435454,0,1176649.45,0.148096948862076,0.0088798562924875,0
"Little Water & Pine Cay",4.11049777952213,4.73592233009709,5,-65,9,5328.35899757977,15182.0473999721,0,8026430.684,0.194633660217126,0.0323942453932472,0
"Long",5.55937460132156,8.33449018366055,6,-312,150,10066.9355353424,93736.9364994306,0,407053142.6,0.137590058502697,0.00804077125392365,0
"Long Cay",5.93926911638608,4.10546350201523,4,-73,60,22072.6704416477,22072.6704416477,0,23136731.35,0,0,0
"Long Cay.1",2.45041650944314,2.0062630480167,2,-1,6,2663.37045694299,58107.0651800144,0,2398817.296,0.172335378825665,0.00026456630481501,0
"Long Island",7.47409037799272,6.28691983122363,6,-10,16,9803.70935579858,0,2,1272349.506,0.136461138725281,5.94692032488715e-05,0
"Long.1",3.59996042795629,2.62080536912752,3,-4,8,3702.90020417011,87419.8668414513,0,1564305.139,0.14838037888209,0.010988439425325,0
"Long.2",3.79153391603865,2.39699149771092,2,-23,41,4517.75895819111,91849.1159135997,0,7967861.631,0.165373563766479,0,0
"Long.3",5.52979084032197,1.97379032258065,2,-40,8,3702.90020417011,88175.0975925722,0,2545704.161,0.165965422987938,0,0
"Long.4",3.00894030974937,2.35751295336788,2,-4,8,3775.7405573659,83707.9889519229,0,3998003.646,0.160083542267481,0.0051097921033695,0
"Los Conucos",4.85672599018979,4.77524429967427,5,-43,24,6812.98958264343,191329.49039381,0,1608304.514,0.126202121376991,0.00132981736421573,0
"Lubbers Quarters",8.44512951250307,10.9861591695502,10,1,26,3042.86974896246,140404.267660666,0,1481671.41,0.157457809895277,0.0149895487118512,0
"Madiera Cay",4.3815461712725,4.60084033613445,4,-3,56,1688.46935207179,15376.4799959748,0,2412205.151,0.125947281718254,0.000494656487548108,0
"Man o? War Cay",4.35600193726773,3.28826530612245,3,0,13,17790.6878043367,51452.2102429815,0,2017020.38,0.191136822104454,0.00577097234740856,0
"Mangrove Cay.1",5.1992217339083,2.6784140969163,3,-24,18,5328.35899757977,13077.3067335029,0,1176698.535,0.215319782495499,0,0
"Margaret Cay",3.13968122839094,2.25174825174825,2,-1,7,2460.22370488051,143013.915463765,0,1489991.882,0.159019619226456,0,0
"Marie Galante",17.3712494290846,84.4505964817686,89,-617,234,31059.2696980282,133240.009548755,0,160044418.4,0.145832055381366,0.00422734624162262,0
"Martinique",37.2619406834302,186.359799235415,122,-80,1379,84158.1739750346,0,1,1110936544,0.175609334426768,0.00737819430427134,0
"Mayaguana",3.72860661849668,7.78471353741867,7,-237,58,61772.2351821317,0,2,286222863.5,0.163585502367753,0.00830128577601085,0
"Maycock Cay",7.01165063902434,5.24291497975709,5,-12,14,2460.22370488051,144555.749980255,0,1306014.077,0.165404811501503,0.00903002551373181,0
"Mayreau",32.0300961040798,32.7629179331307,28,3,93,6765.86269590077,11167.055292176,0,1775817.521,0.160217389464378,0,0
"Michael's Cay",3.12068665765494,1.4261796042618,2,-7,6,2490.0000240018,56218.2258449185,0,9851672.05,0.17214931845665,0.00538462413854234,0
"Middle Bight Cay",3.61578560760391,5.09470153618448,5,-77,76,5363.16827622445,13375.6260322046,0,428747079.4,0.129163542985916,0.005344385103494,0
"Middle Caicos",2.93533725096373,5.76788518819388,5,-34,46,19568.1376346034,24346.9484211731,0,288442698.7,0.168610739020201,0.00277986190591763,0
"Mona",6.10072565054909,49.3874559817265,56,-7,81,54522.2887237728,0,1,55919089.75,0.147178113460541,0.0163787556734209,0
"Monos",74.7630970594142,90.2971285892634,79,-2,267,4571.07391161921,52206.462812698,0,4414352.503,0.169093996286392,0,0
"Montserrat",54.0985237390372,230.265707559508,193,-510,892,56167.02515358,0,2,102637438.6,0.15510576069355,0.00648529881000788,0
"Moore?s Island",3.46889014816657,3.73399458972047,3,-31,21,7320.84917777844,91823.0179052335,0,16728309.69,0.161538377404213,0,0
"Moriah Harbour Cay",2.73124943071643,2.77814569536424,3,-2,8,8559.16217910548,26862.5649045693,0,1558715.323,0.136234174172084,0.00425033305780044,0
"Mustique",32.1718143679456,38.110243902439,31,-20,139,8867.75424928418,15763.4384771892,0,5624081.746,0.166610918939114,0.000282626229401928,0
"Navassa",19.7872174625835,55.5733482642777,63,6,85,129235.775715464,244369.480174485,0,4766907.515,0.221327751874924,0,0
"Nevis",28.7847383370428,158.489923360772,110,-4,964,28534.7547470467,0,2,94410672.73,0.154999700188637,0.00651817492852147,0
"New Providence",4.01827298761413,8.00251717323798,7,-20,39,10962.8760096489,0,5,215975030.7,0.138910755515099,0.00211144943693793,0
"Norman",48.1136537233988,39.43125,35,1,107,4706.86742559562,4706.86742559562,0,2556426.868,0.150767557322979,0.0070074720106789,0
"Norman?s Cay Island",9.09952592168536,7.49285714285714,7,-11,25,9831.37730127195,70077.6257373557,0,3574933.459,0.124846577644348,0,0
"Norman?s Pond Cay",14.6905238451496,6.30967741935484,7,-50,22,4073.50774285974,31945.0439935265,0,2373329.551,0.14078463613987,0.0114000060257722,0
"North Andros",4.09253071419657,5.68244853075936,5,-101,124,15203.0966727693,53601.0420377787,0,3419382134,0.132199792436191,0.0045777278110043,0
"North Bimini",9.2422648024836,7.43476318141197,8,-127,54,5515.87349987842,131354.144853732,0,11323709.09,0.150811314582825,0,0
"North Caicos",3.24610229432388,5.82901958809608,4,-74,50,7549.24087677628,0,1,206722661.8,0.176299410787496,0.0163666636940856,0
"North Caicos.1",4.49514467936443,4.24497991967872,4,-2,13,4199.10324717767,7549.24087677628,0,1325742.638,0.166778601706028,0.000690881677502703,0
"North Caicos.2",3.725494589118,4.12161144578313,4,-92,10,4199.10324717767,8104.7388125854,0,13867895.11,0.172431992987792,0.0034997359079875,0
"Nun Jack Cay",4.85426803875745,4.2,4,-2,16,7450.76228232209,104455.573579261,0,3060942.797,0.176037274301052,0.00513001310184392,0
"Nurse Cay",7.18529203786186,7.55223880597015,7,-1,20,4247.66934313127,123707.61434582,0,2069370.418,0.160649806261063,0.00663852903552666,0
"Old Yankee Land",2.64953538328409,1.1275,1,-6,5,7823.85411379725,62137.0951606074,0,2010634.88,0.187104620039463,0.00753365434091316,0
"Paradise Island",6.39271610832071,9.05555555555556,9,2,20,10575.5893943936,10962.8760096489,0,3357839.136,0.15608686581254,0.0217789759716629,0
"Parrot Cay",3.87417182950463,3.90027198549411,4,-14,26,2643.78828246847,10809.9088192174,0,5726874.885,0.193306788802147,0.0304399712811141,0
"Peter",53.3819809581172,52.8624849215923,44,0,148,4706.86742559562,0,1,4373926.94,0.167606011033058,0.0290012415043815,0
"Petite Cayemite",21.3701543069519,24.3893805309735,20.5,-10,66,6346.85922136634,270539.197781513,0,1206848.437,0.158201619982719,0,0
"Petite Martinique",38.29021690881,58.4494680851064,48.5,2,187,8625.80358257219,22993.0949567685,0,2068823.195,0.148526683449745,0,0
"Pine Cay",2.98539456628177,4.29275970619098,4,-7,15,4229.55935088617,10479.4957770413,0,14608961.93,0.141638278961182,0.00931401828818543,0
"Pine Tree Cay",3.48913566196771,4.00187969924812,4,-7,7,2722.67844490219,10924.3934340162,0,2730194.594,0.156448468565941,0.00165388448241599,0
"Pineros",17.1979677497395,14.1309523809524,10,0,68,21356.8385046191,21356.8385046191,0,1348583.355,0.158085092902184,0.00662029008137448,0
"Pipe Cay",7.48821218215813,7.3728813559322,7,-4,43,2638.19943896417,95116.1848000518,0,1526497.528,0.127026274800301,0.00153484070879697,0
"Plana Cays",5.28612313057418,4.60627590290112,5,-126,27,10649.5720595094,42962.0774743916,0,8724957.001,0.137294590473175,0,0
"Plana Cays.1",6.96360555578779,5.86293706293706,6,-89,21,10649.5720595094,53438.491076389,0,7421598.024,0.142918104926745,0.0018499371972577,0
"Pot Cay",4.90054939606393,4.11369509043928,4,-7,33,5481.5583353236,13809.1497260102,0,1954136.149,0.136188372969627,0,0
"Powell Cay",5.46749941149343,4.05776173285199,3,-8,14,7804.7617892357,96050.291784866,0,1359355.443,0.174315720796585,0,0
"Providenciales",5.41257458775365,9.4150779477774,8,-40,96,13077.3067335029,0,1,107945329.9,0.201123538613319,0.0194491343958847,0
"Puerto Rico",34.5583035644503,234.697035789787,162,-148,1310,36959.988271389,0,7,8739906340,0.172764385226129,0.0154331751078464,1
"Raccoon Cay",10.8968599681926,8.70833333333333,7,-110,45,7640.95024022312,135372.585593727,0,4841179.521,0.169058792293072,0.00408210140238626,0
"Ragged Island",5.56252103138178,6.11397379912664,4,-78,33,4559.28773745703,155072.251339725,0,11873811.1,0.16839861869812,0,0
"Randalls Cay",3.79725651666795,2.65934065934066,2,-4,11,6710.40401413856,89275.5133941957,0,2743404.008,0.181440286338329,0.00170657857976674,0
"Reids Cay",3.26963328744123,4.28942115768463,4,-1,8,2614.2654366208,8127.84359717466,0,2545756.755,0.156448468565941,0.00165388448241599,0
"Ronde Island",46.6996284033663,50.9204301075269,45,4,148,23737.7610964687,23737.7610964687,0,2552667.23,0.168393321335316,0.0319872347735096,0
"Rose",24.109717774017,10.7690582959641,11,-132,116,10575.5893943936,20944.2448896057,0,2259704.902,0.141000469525655,0.00155414230111485,0
"Royal Island",9.48649230218948,10.5212765957447,10,-1,21,7774.01666619706,69471.1920006765,0,1894089.79,0.135627582669258,0.0111039573323212,0
"Rudder Cut Cay",35.4729394027387,7.11400651465798,8,-145,128,3688.52280350414,48311.8966944562,0,1586857.049,0.134650145967801,0.00584992177226396,0
"Rum Cay Island",6.41577881952977,6.75879141805256,6,-123,118,31429.5768525805,54735.2757049792,0,80843400.01,0.151262238621712,0.00658350668512807,0
"Russel Island",6.50120509623327,9.69370460048426,9,-3,26,7774.01666619706,66978.8437590811,0,4136783.773,0.130339064945777,0.00872243027417871,0
"Saba Island",93.2000227391867,276.445086705202,249,-7,844,31876.6782757837,59512.4059666921,0,12949918.02,0.152771487832069,0,0
"Saint Lucia",43.6435638228326,166.943218884506,137,-143,902,75934.5721010733,0,2,605907326.9,0.169041819870472,0.00577596040336832,0
"Saint Martin/Sint Maarten",35.5936322282288,63.5001786565031,32,-6,415,10872.4912292096,17039.9433566878,3,89510269.69,0.15034457296133,0.0106157278694413,0
"Salt Cay",4.52391400106071,5.93041438623925,6,-4,22,6516.14089272978,99871.8831198986,0,6646746.279,0.21263000741601,0.0324367064895709,0
"Samana Cay",5.13166129016117,7.58518291749579,7,-125,121,42669.3921146439,60483.909259547,0,33699812.74,0.171017836779356,0.00815950113996333,0
"Sampson Cay",21.9699883759022,1.55397727272727,3,-46,31,3899.36238397213,91787.6901021887,0,1768059.677,0.128157109022141,0.0054432022649092,0
"San Salvador",5.55798104964742,8.57258668846652,8,-103,43,54735.2757049792,0,3,150327880.1,0.140514963439533,0.00784885167826989,0
"Scotland Cay",12.4471772372944,5.88475836431227,5,-38,30,6877.29505563437,131785.576902392,0,1349085.997,0.145279221236706,0.00725634915113573,0
"Scrub Island",6.10629769306916,8.17230769230769,7,1,24,13994.2265289385,13994.2265289385,0,3469564.359,0.144739041725794,0.00280726273086156,0
"Ship Channel Cay",8.93607381694868,7.31921824104235,7,-14,21,11033.4192879537,56498.3011209331,0,1584734.426,0.13229950517416,0.00985215247749744,0
"Shroud Cay",3.04389164462827,4.76340694006309,5,1,11,1300.43367676517,76477.6638994879,0,1605567.369,0.124829955399036,0.00628220904150344,0
"Shroud Cay.1",3.90499102851396,6.11935483870968,6,-4,13,1300.43367676517,75230.8473061023,0,4745439.511,0.120387762784958,0,0
"Sint Eustatius",46.1384296114541,114.784888203547,84,-1,572,27755.2370660582,27755.2370660582,1,20839097.78,0.152127981185913,0,0
"South Andros",3.07526681379166,5.55631053824873,5,-41,70,13395.7964564727,37519.8319803008,0,739054593.2,0.128073436649222,0.00309006639064452,0
"South Bimini Cay",5.3974505341885,9.76219888820259,10,-1,20,5515.87349987842,136480.71886763,0,8182502.242,0.156763058900833,0.0144821202441961,0
"South Caicos",5.42876879715604,7.88592057761733,7,-6,45,6879.91423045793,61799.9797802148,0,21686493.29,0.174920529127121,0,0
"Spanish Wells",3.99611381682255,4.02325581395349,4,-46,62,9058.26731505721,9337.95436678374,0,27264316.2,0.132042542099953,0,0
"St Kitts",39.6083743918527,213.194820539022,135,-69,1110,27755.2370660582,0,2,167612282.2,0.157587202265859,0.00876577119703581,0
"St Vincent",56.0195484884546,325.842667887764,272,-33,1196,27258.877505822,0,3,345635633.5,0.177086290903389,0.0120701426712311,0
"St. Croix",24.8431809764858,60.0706473761648,40,-29,344,67079.0590154668,0,2,217778731.7,0.159452448785305,0.0123598769339039,0
"St. John",57.6869740779169,104.907305160331,80,-4,377,5313.10468957089,0,1,50158375.8,0.155621699988842,0.0272352618976033,0
"St. Thomas",46.6087022728804,101.372048687491,76,-10,461,3666.24123397198,0,1,72640192.26,0.164693970233202,0.00535890595317095,0
"Staniel Cay",8.23657310688258,9.55840455840456,9,-9,22,2110.86673174827,85814.148969643,0,1811370.833,0.132872954010963,0.0101001129239992,0
"Stocking Island",9.93451343606782,5.04697986577181,4,-52,45,8465.63884670106,15804.1328121767,0,2298711.303,0.135226413607597,0.00479455737177333,0
"Strangers Cay",5.69415515287481,3.12871287128713,2,-3,13,7823.85411379725,61814.3720564006,0,1501198.852,0.189337948958079,0.00480986302188406,0
"Sweetings Cay",2.26762341320307,1.07300115874855,1,-2,6,2408.0476355413,52853.9112128155,0,8628593.314,0.176786556839943,0.00189986050833978,0
"Terre-de-Bas",49.1615598644178,103.723235527359,84,1,290,5429.80671960468,115023.425238296,0,6798564.499,0.1498753875494,0,0
"Terre de Bas",15.8138893155895,5.14814814814815,5,-28,37,18273.4965854997,124330.351637129,0,1305257.64,0.138159327208996,0.00303471007004203,0
"Terre de Haut",53.6563074050863,53.1034077555817,35,0,282,5429.80671960468,116793.673885354,0,4535059.628,0.144711691886187,0.00473975938989618,0
"The Bahamas",6.04514949192706,-0.814432989690722,0,-24,5,6769.88761266477,49947.7582143236,0,1931059.512,0.183725174516439,0.00103784968766595,0
"Tilloo Cay",8.42321460279042,7.96308724832215,8,-9,16,3042.86974896246,141699.058969467,0,1444573.196,0.146444246172905,0.0154658492813453,0
"Tintamarre",10.7370780855417,13.2327586206897,11,2,35,10872.4912292096,13231.7001566091,0,1251173.71,0.141449376940727,0.000456703250464048,0
"Tobago",37.7295404265185,174.052507665353,151,-256,572,19155.0084435454,0,1,301464946.3,0.157081009103702,0.00234845961382027,0
"Top Cay",2.82856694138364,1.50328947368421,1,-7,12,7320.84917777844,93681.8732333418,0,1539284.097,0.158927425742149,0,0
"Tortola",60.8337969199972,140.622464035411,117,-3,522,8354.95864447764,0,1,57687324.01,0.166638672351837,0.0182421489806246,0
"Tortue",23.079673142369,142.250255332808,142,-138,354,128958.667994774,128958.667994774,0,180399000.9,0.218253148926629,0.0111705258864361,0
"Trinidad",19.0483994346669,83.9183649326836,47,-435,939,47655.5611064346,0,1,4848474903,0.166803133474397,0.00545520778705724,1
"Turks and Caicos",10.5352477368556,8.53947368421053,7,1,24,6879.91423045793,62416.1268009765,0,1141456.381,0.188895930846532,0.0226842001674946,0
"Union",52.591614737703,66.4404536862004,49,-3,272,6765.86269590077,17890.6700274212,0,8664785.875,0.151559263467789,0,0
"Viegues",18.1574925774073,37.8517724584177,27,-7,282,21356.8385046191,0,1,134288142.6,0.150495656899043,0.013468597054553,0
"Virgin Gorda",47.3549949138667,91.9661178716297,53,-6,409,14130.3802125924,23849.0382235044,0,22183746.12,0.157731525599957,0.0194714120068358,0
"Waderick Wells Cay",6.62008444454979,7.29900332225914,7,-7,15,5328.0573983312,82516.9734816046,0,1526268.416,0.123453525205453,0.00226820646315095,0
"Water",37.2140497556004,26.7124352331606,21,-14,83,3666.24123397198,3666.24123397198,0,2064444.24,0.143255412578583,0.00287755500865703,0
"Water Cay",3.11259157601276,2.67651403249631,2,-1,12,2637.60201326964,17161.5655390009,0,3375083.292,0.195845718185107,0.00103634358048755,0
"West Caicos",3.99864108175046,6.23912553527158,6,-7,17,24299.9318662655,24299.9318662655,0,23173375.36,0.20160469164451,0.026207152454992,0
"West End Cay",2.41906166339325,0.805084745762712,1,-1,4,4354.79384335212,58148.5321162717,0,2919811.942,0.174978569149971,0.00113051538631285,0
"Whale Cay",12.4012188596034,8.26315789473684,7,-44,57,3982.18503276599,56838.1550186669,0,3568623.546,0.146579657991727,0.0163498530430805,0
"Williams Island",3.17398228634756,3.66014037680089,4,-5,17,6537.83410560955,75550.6033537942,0,13721475.37,0.136744901537895,0,0
"Wood Cay",38.2040315562546,-6.86138613861386,1,-212,8,3472.47977377108,115231.719473372,0,4043355,0.113392844796181,0.0238289145468968,0
"Yellow Cay",3.23345747677954,4.25036089915447,4,-10,40,4900.86958092699,13405.3356170548,0,24809164.76,0.142449237406254,0.0100895235283108,0
"Young Island",20.5579229674339,7.604,8,-74,71,2797.81210741839,40188.1795438117,0,1316785.683,0.150923192501068,0.00273977696087492,0
