"name","TRI","mean_elev","median_elev","min_elev","max_elev","Nearest_Dist","nearest_occ","richness","area","mean_csi","sd_csi","bp"
"Terre-de-Bas",49.1615598644178,103.723235527359,84,1,290,5429.80671960468,55744.5849405744,0,6798564.499,0.1498753875494,0,0
"Terre de Bas",15.8138893155895,5.14814814814815,5,-28,37,18273.4965854997,85613.4304004444,0,1305257.64,0.138159327208996,0.00303471007004203,0
"Terre de Haut",53.6563074050863,53.1034077555817,35,0,282,5429.80671960468,54141.6482634618,0,4535059.628,0.144711691886187,0.00473975938989618,0
"The Bahamas",6.04514949192706,-0.814432989690722,0,-24,5,6807.35928791449,81314.0061884631,0,1931059.512,0.183725174516439,0.00103784968766595,0
"Tilloo Cay",8.42321460279042,7.96308724832215,8,-9,16,3042.86974896246,28112.3414573839,0,1444573.196,0.146444246172905,0.0154658492813453,0
"Tobago",37.7295404265185,174.052507665353,151,-256,572,114198.488416572,0,1,301464946.3,0.157081009103702,0.00234845961382027,0
"Top Cay",2.82856694138364,1.50328947368421,1,-7,12,7320.84917777844,36053.035280728,0,1539284.097,0.158927425742149,0,0
"Tortola",60.8337969199972,140.622464035411,117,-3,522,8354.95864447764,0,4,57687324.01,0.166638672351837,0.0182421489806246,0
"Tortue",23.079673142369,142.250255332808,142,-138,354,128958.667994774,204000.994875397,1,180399000.9,0.218253148926629,0.0111705258864361,0
"Trinidad",19.0483994346669,83.9183649326836,47,-435,939,47655.5611064346,114198.488416572,0,4848474903,0.166803133474397,0.00545520778705724,1
"Union",52.591614737703,66.4404536862004,49,-3,272,6765.86269590077,60220.9961592801,0,8664785.875,0.151559263467789,0,0
"Viegues",18.1574925774073,37.8517724584177,27,-7,282,21356.8385046191,81784.508808597,3,134288142.6,0.150495656899043,0.013468597054553,0
"Virgin Gorda",47.3549949138667,91.9661178716297,53,-6,409,14130.3802125924,0,1,22183746.12,0.157731525599957,0.0194714120068358,0
"Waderick Wells Cay",6.62008444454979,7.29900332225914,7,-7,15,5328.0573983312,17941.1047119428,0,1526268.416,0.123453525205453,0.00226820646315095,0
"Water",37.2140497556004,26.7124352331606,21,-14,83,3666.24123397198,25903.4925402764,0,2064444.24,0.143255412578583,0.00287755500865703,0
"Water Cay",3.11259157601276,2.67651403249631,2,-1,12,2637.60201326964,134071.697205121,0,3375083.292,0.195845718185107,0.00103634358048755,0
"West Caicos",3.99864108175046,6.23912553527158,6,-7,17,24299.9318662655,331296.812519986,0,23173375.36,0.20160469164451,0.026207152454992,0
"West End Cay",2.41906166339325,0.805084745762712,1,-1,4,4354.79384335212,89564.2449739398,1,2919811.942,0.174978569149971,0.00113051538631285,0
"Whale Cay",12.4012188596034,8.26315789473684,7,-44,57,9006.35470362924,94904.3490196973,0,3568623.546,0.146579657991727,0.0163498530430805,0
"Williams Island",3.17398228634756,3.66014037680089,4,-5,17,6537.83410560955,171766.936432148,0,13721475.37,0.136744901537895,0,0
"Wood Cay",38.2040315562546,-6.86138613861386,1,-212,8,6170.48046431758,6170.48046431758,0,4043355,0.113392844796181,0.0238289145468968,0
"Yellow Cay",3.23345747677954,4.25036089915447,4,-10,40,4900.86958092699,127148.636663298,0,24809164.76,0.142449237406254,0.0100895235283108,0
"Young Island",20.5579229674339,7.604,8,-74,71,2797.81210741839,93879.4781001435,0,1316785.683,0.150923192501068,0.00273977696087492,0
